"primary_key","observed_on","user_id","created_at","updated_at","latitude","longitude","species_guess","scientific_name","common_name","county_names"
147,"2016-11-26",323692,"2016-11-27 04:03:05 +0100","2016-11-30 20:27:42 +0100",40.737997,-74.408269,"eastern white pine","Pinus strobus","eastern white pine","Morris"
148,"2016-11-28",330811,"2016-11-30 17:28:54 +0100","2016-11-30 21:33:25 +0100",40.32027658,-74.09256164,"eastern white pine","Pinus strobus","eastern white pine","Monmouth"
149,"2016-12-04",330811,"2016-12-05 02:09:52 +0100","2017-01-06 03:01:34 +0100",40.33348945,-74.09197625,"eastern white pine","Pinus strobus","eastern white pine","Monmouth"
150,"2016-12-04",35078,"2016-12-05 13:59:55 +0100","2016-12-06 13:08:34 +0100",40.62025591,-74.55638766,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
151,"2016-12-21",356634,"2016-12-22 00:18:40 +0100","2017-01-27 01:18:06 +0100",39.89615,-75.03694167,"Eastern White Pine","Pinus strobus","eastern white pine","Camden"
152,"2016-12-14",35078,"2016-12-24 03:48:10 +0100","2017-03-01 17:17:58 +0100",40.62650992,-74.5122385,"Eastern White Pine","Pinus strobus","eastern white pine","Somerset"
153,"2016-12-26",330811,"2016-12-27 04:28:20 +0100","2016-12-27 12:57:21 +0100",40.42002974,-74.13777731,"Pitch Pine","Pinus rigida","pitch pine","Monmouth"
154,"2016-12-24",35078,"2017-01-08 01:02:13 +0100","2017-01-08 01:16:56 +0100",40.59381646,-74.5625782,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
155,"2017-01-19",35078,"2017-01-24 16:33:26 +0100","2017-01-24 17:28:21 +0100",40.6855196,-74.30058002,"Eastern White Pine","Pinus strobus","eastern white pine","Union"
156,"2017-01-20",35078,"2017-01-25 01:15:10 +0100","2017-01-26 15:30:58 +0100",40.61626541,-74.48842049,"Eastern White Pine","Pinus strobus","eastern white pine","Somerset"
157,"2017-01-21",35078,"2017-01-25 01:56:22 +0100","2017-10-21 02:31:15 +0100",40.4421542,-74.26154852,"pitch pine","Pinus rigida","pitch pine","Middlesex"
158,"2017-01-21",35078,"2017-01-25 01:56:27 +0100","2017-01-26 15:26:48 +0100",40.4421542,-74.26154852,"Eastern White Pine","Pinus strobus","eastern white pine","Middlesex"
159,"2017-01-21",35078,"2017-01-25 02:08:25 +0100","2017-10-21 02:31:35 +0100",40.44114578,-74.26554501,"pitch pine","Pinus rigida","pitch pine","Middlesex"
160,"2017-01-11",383182,"2017-02-04 15:05:28 +0100","2023-03-09 22:05:09 +0100",40.7624931,-74.2861533,"eastern white pine","Pinus strobus","eastern white pine","Essex"
161,"2017-02-03",383182,"2017-02-08 21:51:01 +0100","2022-05-02 09:36:30 +0100",40.7340454,-74.3206696,"Eastern White Pine","Pinus strobus","eastern white pine","Essex"
162,"2017-02-21",409870,"2017-02-21 17:55:37 +0100","2023-03-09 22:05:15 +0100",40.29277112,-74.72358953,"Eastern White Pine","Pinus strobus","eastern white pine","Mercer"
163,"2017-02-21",408457,"2017-02-21 18:52:44 +0100","2023-03-09 22:05:16 +0100",40.29276144,-74.7235866,"Eastern White Pine","Pinus strobus","eastern white pine","Mercer"
164,"2017-02-22",410967,"2017-02-22 23:19:12 +0100","2017-02-23 00:45:10 +0100",40.29606609,-74.72441071,"Eastern White Pine","Pinus strobus","eastern white pine","Mercer"
165,"2017-02-23",409965,"2017-02-23 22:27:08 +0100","2020-11-19 12:25:23 +0100",40.29697029,-74.72797813,"Eastern White Pine","Pinus strobus","eastern white pine","Mercer"
166,"2017-02-24",409827,"2017-02-24 18:13:32 +0100","2020-11-19 12:25:24 +0100",40.29710168,-74.73275715,"Eastern White Pine","Pinus strobus","eastern white pine","Mercer"
167,"2017-02-24",330811,"2017-02-24 21:36:49 +0100","2019-08-26 20:39:57 +0100",40.46601892,-74.00210649,"Virginia Pine","Pinus virginiana","Virginia pine","Monmouth"
168,"2017-02-24",410967,"2017-02-24 22:28:36 +0100","2017-02-24 23:32:38 +0100",40.29240995,-74.72929945,"Eastern White Pine","Pinus strobus","eastern white pine","Mercer"
169,"2017-02-16",35078,"2017-02-28 13:57:47 +0100","2017-02-28 23:30:38 +0100",40.68585317,-74.36967373,"Eastern White Pine","Pinus strobus","eastern white pine","Union"
170,"2017-02-16",35078,"2017-02-28 13:57:47 +0100","2017-02-28 23:30:34 +0100",40.68585317,-74.36967373,"Eastern White Pine","Pinus strobus","eastern white pine","Union"
171,"2017-02-25",407945,"2017-03-02 14:40:00 +0100","2020-11-19 12:25:26 +0100",40.29192222,-74.72854722,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
172,"2017-03-02",416438,"2017-03-02 20:18:15 +0100","2023-03-09 22:05:21 +0100",40.30678278,-74.72361407,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
173,"2017-03-03",330811,"2017-03-03 22:01:43 +0100","2017-03-04 01:41:12 +0100",40.33856095,-74.15862713,"Eastern White Pine","Pinus strobus","eastern white pine","Monmouth"
174,"2017-03-04",130834,"2017-03-05 00:59:50 +0100","2017-03-05 16:38:21 +0100",39.52627437,-74.65050554,"eastern white pine","Pinus strobus","eastern white pine","Atlantic"
175,"2017-03-07",371504,"2017-03-08 00:02:56 +0100","2017-05-31 04:15:38 +0100",40.4834168,-74.43450725,"Eastern White Pine","Pinus strobus","eastern white pine","Middlesex"
176,"2017-03-07",35078,"2017-03-08 13:39:40 +0100","2017-03-09 15:30:42 +0100",40.63400094,-74.46331501,"Eastern White Pine","Pinus strobus","eastern white pine","Somerset"
177,"2017-03-08",35078,"2017-03-08 21:41:17 +0100","2017-03-09 15:28:10 +0100",40.58967773,-74.55605507,"Eastern White Pine","Pinus strobus","eastern white pine","Somerset"
178,"2017-03-09",330811,"2017-03-09 22:45:19 +0100","2017-03-10 13:15:09 +0100",40.35625579,-74.02908683,"Eastern White Pine","Pinus strobus","eastern white pine","Monmouth"
179,"2017-03-10",414469,"2017-03-10 19:04:38 +0100","2017-03-10 21:27:49 +0100",40.48190333,-74.43561667,"Eastern White Pine","Pinus strobus","eastern white pine","Middlesex"
180,"2017-03-11",172,"2017-03-12 01:10:29 +0100","2017-03-12 01:15:05 +0100",40.379627,-74.338796,"Pitch Pine","Pinus rigida","pitch pine","Middlesex"
181,"2017-03-11",172,"2017-03-12 01:10:34 +0100","2023-03-09 14:58:29 +0100",40.379627,-74.338796,"pitch pine","Pinus rigida","pitch pine","Middlesex"
182,"2017-03-11",172,"2017-03-12 01:10:38 +0100","2017-03-12 01:34:42 +0100",40.379627,-74.338796,"Pitch Pine","Pinus rigida","pitch pine","Middlesex"
183,"2017-03-11",172,"2017-03-12 01:14:36 +0100","2017-03-12 01:34:35 +0100",40.37835186,-74.34817314,"Pitch Pine","Pinus rigida","pitch pine","Middlesex"
184,"2017-03-12",414469,"2017-03-12 19:08:06 +0100","2024-08-14 15:20:45 +0100",39.50979988,-74.78422539,"loblolly pine","Pinus taeda","loblolly pine","Atlantic"
185,"2017-03-12",35078,"2017-03-13 00:01:29 +0100","2017-03-13 02:06:04 +0100",40.58247508,-74.55034733,"Eastern White Pine","Pinus strobus","eastern white pine","Somerset"
186,"2017-03-16",35078,"2017-03-16 20:35:22 +0100","2017-03-17 02:33:41 +0100",40.73033205,-74.27648306,"Eastern White Pine","Pinus strobus","eastern white pine","Essex"
187,"2017-03-17",35078,"2017-03-18 01:28:00 +0100","2022-01-13 03:50:21 +0100",40.61049913,-74.58832741,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
188,"2017-03-21",76068,"2017-03-21 19:50:30 +0100","2017-03-22 14:59:20 +0100",40.72912747,-74.30208365,"eastern white pine","Pinus strobus","eastern white pine","Essex"
189,"2017-03-23",172,"2017-03-23 18:56:12 +0100","2017-03-24 01:50:15 +0100",40.48953233,-74.42739537,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
190,"2017-03-24",330811,"2017-03-24 20:41:00 +0100","2017-04-06 01:17:42 +0100",40.05529229,-74.16519284,"Pitch Pine","Pinus rigida","pitch pine","Ocean"
191,"2017-03-23",35078,"2017-03-24 21:46:26 +0100","2017-03-24 22:33:14 +0100",40.62725906,-74.51090813,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
192,"2017-03-25",340786,"2017-03-25 20:13:50 +0100","2023-03-09 14:55:08 +0100",40.39229843,-74.53281937,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
193,"2017-03-26",407832,"2017-03-26 22:40:16 +0100","2017-03-27 00:13:34 +0100",40.39218833,-74.70568833,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
194,"2017-03-26",35078,"2017-03-27 19:57:41 +0100","2022-01-13 03:50:20 +0100",40.59213004,-74.6239686,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
195,"2017-03-27",35078,"2017-03-27 22:31:45 +0100","2017-03-28 00:35:10 +0100",40.66595859,-74.64381695,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
196,"2017-03-29",216606,"2017-03-29 22:55:17 +0100","2017-03-30 11:36:16 +0100",40.39218611,-74.70564167,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
197,"2017-03-30",410544,"2017-03-30 21:46:25 +0100","2017-04-01 01:54:25 +0100",40.29445614,-74.73075933,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
198,"2017-04-02",35078,"2017-04-03 01:52:20 +0100","2017-04-03 13:24:35 +0100",40.6278087,-74.63000894,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
199,"2017-04-02",35078,"2017-04-03 02:20:51 +0100","2017-04-04 01:03:00 +0100",40.58387656,-74.55575466,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
200,"2017-04-05",442420,"2017-04-05 23:16:51 +0100","2023-01-19 04:15:52 +0100",39.50295489,-74.76542594,"shortleaf pine","Pinus echinata","shortleaf pine","Atlantic"
201,"2017-04-06",35078,"2017-04-07 17:54:35 +0100","2017-04-07 17:59:29 +0100",40.58351805,-74.55266476,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
202,"2017-04-07",408635,"2017-04-07 21:57:43 +0100","2024-03-28 18:51:59 +0100",40.29609167,-74.72782833,"pines","Pinus","pines","Mercer"
203,"2017-04-08",408628,"2017-04-08 15:30:53 +0100","2017-04-24 16:57:31 +0100",40.29313191,-74.72376825,"Eastern White Pine","Pinus strobus","eastern white pine","Mercer"
204,"2017-04-08",172,"2017-04-09 02:29:56 +0100","2024-08-14 15:21:38 +0100",39.89478605,-74.22224017,"Virginia pine","Pinus virginiana","Virginia pine","Ocean"
205,"2017-04-08",407917,"2017-04-09 19:24:50 +0100","2017-04-21 03:11:10 +0100",40.29226183,-74.72888284,"Eastern white pine","Pinus strobus","eastern white pine","Mercer"
206,"2017-04-08",172,"2017-04-10 01:41:07 +0100","2017-04-14 20:15:56 +0100",39.92900263,-74.21442747,"Pitch Pine","Pinus rigida","pitch pine","Ocean"
207,"2017-04-02",77467,"2017-04-14 03:04:52 +0100","2017-04-15 12:33:33 +0100",40.95770048,-74.38245704,"Eastern White Pine","Pinus strobus","eastern white pine","Morris"
208,"2017-04-15",153887,"2017-04-15 17:18:55 +0100","2017-04-16 00:59:09 +0100",39.7528464,-74.2720344,"Pitch Pine","Pinus rigida","pitch pine","Ocean"
209,"2017-04-17",410112,"2017-04-17 19:30:34 +0100","2023-03-09 22:06:16 +0100",40.29251167,-74.723525,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
210,"2017-04-18",172,"2017-04-18 16:38:12 +0100","2017-04-19 12:25:48 +0100",40.49283126,-74.41812515,"Eastern White Pine","Pinus strobus","eastern white pine","Middlesex"
211,"2017-04-14",130834,"2017-04-18 17:11:29 +0100","2017-04-19 14:46:29 +0100",39.81378764,-74.54907286,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
212,"2017-04-01",130834,"2017-04-18 19:37:12 +0100","2017-04-19 06:22:01 +0100",39.79727371,-74.55926363,"Pitch Pine","Pinus rigida","pitch pine","Burlington"
213,"2017-04-18",35078,"2017-04-22 01:24:32 +0100","2017-04-30 02:14:02 +0100",40.61506007,-74.49024439,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
214,"2017-04-21",130834,"2017-04-23 15:51:51 +0100","2017-04-24 21:14:07 +0100",39.49712123,-74.5303834,"Eastern White Pine","Pinus strobus","eastern white pine","Atlantic"
215,"2017-04-24",35078,"2017-04-25 15:49:15 +0100","2017-04-30 01:50:36 +0100",40.58782011,-74.6152997,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
216,"2017-04-23",35078,"2017-04-26 13:22:32 +0100","2017-10-21 02:32:12 +0100",41.09423028,-74.92143631,"pitch pine","Pinus rigida","pitch pine","Sussex"
217,"2017-04-13",383182,"2017-04-27 23:57:52 +0100","2022-05-02 09:36:30 +0100",40.7432534,-74.3345526,"eastern white pine","Pinus strobus","eastern white pine","Essex"
218,"2017-04-28",409972,"2017-04-28 13:37:27 +0100","2023-06-25 12:21:03 +0100",40.29609811,-74.72425212,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
219,"2017-04-26",35078,"2017-04-28 20:52:42 +0100","2017-04-29 17:08:14 +0100",40.6257852,-74.57440138,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
220,"2017-04-27",35078,"2017-04-29 01:43:15 +0100","2022-07-17 01:09:24 +0100",40.6615639,-74.37220573,"eastern white pine","Pinus strobus","eastern white pine","Union"
221,"2017-04-30",288706,"2017-04-30 16:37:48 +0100","2023-06-25 12:21:11 +0100",40.97958188,-74.19546819,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
222,"2017-04-30",130834,"2017-05-01 02:25:14 +0100","2023-11-11 01:45:27 +0100",39.79390053,-74.09583259,"Pinus rigida","Pinus rigida","pitch pine","Ocean"
223,"2017-04-28",52935,"2017-05-01 14:49:33 +0100","2023-03-09 15:00:25 +0100",39.68864692,-74.7401453,"pitch pine","Pinus rigida","pitch pine","Atlantic"
224,"2017-04-04",412482,"2017-05-10 14:43:51 +0100","2022-12-22 16:01:21 +0100",40.27361119,-74.03776646,"shortleaf pine","Pinus echinata","shortleaf pine","Monmouth"
225,"2017-05-06",35078,"2017-05-11 02:14:41 +0100","2017-05-11 13:19:54 +0100",40.67799562,-74.42819282,"eastern white pine","Pinus strobus","eastern white pine","Union"
226,"2017-05-11",73716,"2017-05-13 23:38:19 +0100","2017-10-21 14:54:38 +0100",39.70019655,-74.23028243,"pitch pine","Pinus rigida","pitch pine","Ocean"
227,"2017-05-14",477380,"2017-05-15 00:04:10 +0100","2023-06-25 12:21:29 +0100",40.64481315,-74.87384194,"eastern white pine","Pinus strobus","eastern white pine","Hunterdon"
228,"2017-05-11",73716,"2017-05-16 03:49:37 +0100","2017-05-17 01:06:08 +0100",39.91626475,-74.59746184,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
229,"2017-05-20",484585,"2017-05-20 15:31:53 +0100","2017-05-20 17:02:56 +0100",40.4317012,-74.2951375,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
230,"2017-05-20",192963,"2017-05-20 16:40:52 +0100","2022-01-13 20:43:08 +0100",39.95064397,-74.49511261,"pitch pine","Pinus rigida","pitch pine","Burlington"
231,"2017-06-19",151509,"2017-06-19 17:09:23 +0100","2023-11-11 02:27:35 +0100",39.7015047,-74.38789656,"pitch pine","Pinus rigida","pitch pine","Ocean"
232,"2017-06-28",257303,"2017-07-02 21:27:15 +0100","2023-12-18 01:36:32 +0100",40.92725433,-74.4801154,"eastern white pine","Pinus strobus","eastern white pine","Morris"
233,"2017-07-01",35078,"2017-07-06 18:02:55 +0100","2023-03-09 14:57:21 +0100",40.95624293,-74.73758698,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
234,"2017-07-09",35078,"2017-07-11 18:35:35 +0100","2017-08-17 00:31:07 +0100",40.67357538,-74.51562881,"Eastern White Pine","Pinus strobus","eastern white pine","Morris"
235,"2017-07-23",519564,"2017-07-24 00:42:08 +0100","2023-07-08 12:57:30 +0100",40.74212833,-74.03244717,"eastern white pine","Pinus strobus","eastern white pine","Hudson"
236,"2017-07-24",35078,"2017-07-31 00:48:04 +0100","2017-07-31 00:54:52 +0100",40.61382213,-74.59321976,"Eastern White Pine","Pinus strobus","eastern white pine","Somerset"
237,"2017-08-20",584676,"2017-08-20 21:24:18 +0100","2017-09-03 19:18:02 +0100",40.82858833,-74.45372088,"Eastern White Pine","Pinus strobus","eastern white pine","Morris"
238,"2017-09-20",35078,"2017-09-23 14:36:11 +0100","2023-03-09 14:59:32 +0100",40.37580291,-74.61771369,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
239,"2017-09-26",408446,"2017-09-27 19:52:21 +0100","2023-06-25 12:27:12 +0100",40.29248,-74.72361167,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
240,"2017-09-28",301686,"2017-09-28 21:27:21 +0100","2023-06-25 12:27:24 +0100",40.37505147,-74.64484625,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
241,"2017-09-29",654108,"2017-10-10 17:48:42 +0100","2023-03-09 22:10:22 +0100",40.77710278,-74.43267778,"eastern white pine","Pinus strobus","eastern white pine","Morris"
242,"2017-10-18",640521,"2017-10-18 20:09:06 +0100","2017-12-11 02:35:28 +0100",39.90446536,-74.15572474,"eastern white pine","Pinus strobus","eastern white pine","Ocean"
243,"2017-10-28",218230,"2017-10-28 16:57:27 +0100","2023-03-09 22:10:44 +0100",40.2935179,-74.72944275,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
244,"2017-10-22",35078,"2017-11-01 02:16:44 +0100","2017-11-01 14:25:32 +0100",40.59306694,-74.53966141,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
245,"2017-11-04",640522,"2017-11-05 03:48:08 +0100","2017-12-12 07:50:06 +0100",40.433341,-74.411525,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
246,"2017-10-21",640535,"2017-11-05 22:43:49 +0100","2017-12-11 17:59:32 +0100",40.264587,-74.646466,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
247,"2017-10-24",640526,"2017-11-07 04:26:10 +0100","2018-01-09 05:50:20 +0100",40.4377561,-74.2657583,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
248,"2017-10-25",35078,"2017-11-10 14:30:33 +0100","2017-11-10 17:48:48 +0100",40.37561492,-74.77541685,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
249,"2017-11-10",665315,"2017-11-10 21:51:09 +0100","2023-06-25 12:31:02 +0100",40.77383056,-74.42989444,"eastern white pine","Pinus strobus","eastern white pine","Morris"
250,"2017-10-13",647295,"2017-11-12 02:00:23 +0100","2018-01-09 05:44:03 +0100",40.75835366,-74.41383362,"eastern white pine","Pinus strobus","eastern white pine","Morris"
251,"2017-11-12",673241,"2017-11-12 17:10:19 +0100","2018-01-09 05:44:52 +0100",40.75884148,-74.46458621,"eastern white pine","Pinus strobus","eastern white pine","Morris"
252,"2017-11-12",674606,"2017-11-13 02:11:49 +0100","2020-11-19 12:34:00 +0100",40.70507733,-74.37831964,"eastern white pine","Pinus strobus","eastern white pine","Union"
253,"2017-11-19",330811,"2017-11-19 19:35:03 +0100","2023-03-09 15:05:56 +0100",40.3856111,-74.42974409,"pitch pine","Pinus rigida","pitch pine","Middlesex"
254,"2013-04-20",18575,"2017-11-20 04:48:44 +0100","2023-07-08 13:14:37 +0100",39.70016667,-74.38866667,"pitch pine","Pinus rigida","pitch pine","Ocean"
255,"2017-11-24",715503,"2017-11-24 18:07:57 +0100","2018-02-26 02:58:56 +0100",40.43428312,-74.27163225,"pitch pine","Pinus rigida","pitch pine","Middlesex"
256,"2017-12-01",655363,"2017-12-01 16:17:23 +0100","2017-12-02 15:01:06 +0100",40.77369667,-74.43136667,"eastern white pine","Pinus strobus","eastern white pine","Morris"
257,"2017-12-03",330811,"2017-12-03 19:47:46 +0100","2019-07-23 16:48:33 +0100",40.21965152,-74.31287172,"pitch pine","Pinus rigida","pitch pine","Monmouth"
258,"2017-12-05",722464,"2017-12-05 19:15:36 +0100","2020-11-19 12:34:16 +0100",40.77335833,-74.43048,"eastern white pine","Pinus strobus","eastern white pine","Morris"
259,"2017-12-06",728019,"2017-12-06 18:39:25 +0100","2017-12-07 14:40:12 +0100",40.57071667,-74.34387167,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
260,"2017-12-08",330811,"2017-12-08 17:56:02 +0100","2023-03-09 15:06:23 +0100",40.2022039,-74.08641804,"pitch pine","Pinus rigida","pitch pine","Monmouth"
261,"2017-12-06",648072,"2017-12-09 07:28:43 +0100","2023-03-09 22:12:01 +0100",40.77713333,-74.43357222,"eastern white pine","Pinus strobus","eastern white pine","Morris"
262,"2017-12-10",644944,"2017-12-10 22:00:54 +0100","2023-03-09 22:12:05 +0100",40.77425833,-74.43248611,"eastern white pine","Pinus strobus","eastern white pine","Morris"
263,"2017-12-01",727180,"2017-12-11 01:46:33 +0100","2017-12-18 03:29:19 +0100",40.77416725,-74.42901476,"eastern white pine","Pinus strobus","eastern white pine","Morris"
264,"2017-12-18",330811,"2017-12-18 22:00:12 +0100","2018-01-17 15:27:06 +0100",40.36201991,-74.25132913,"pitch pine","Pinus rigida","pitch pine","Monmouth"
265,"2017-12-19",330811,"2017-12-19 21:05:28 +0100","2018-01-17 15:26:03 +0100",40.37704897,-74.34070104,"pitch pine","Pinus rigida","pitch pine","Middlesex"
266,"2018-01-01",712253,"2018-01-02 02:04:59 +0100","2023-07-06 19:32:34 +0100",39.81252222,-75.31459722,"eastern white pine","Pinus strobus","eastern white pine","Gloucester"
267,"2017-12-14",35078,"2018-01-02 17:28:23 +0100","2023-03-09 22:12:15 +0100",40.69658319,-74.24702168,"eastern white pine","Pinus strobus","eastern white pine","Union"
268,"2017-12-20",35078,"2018-01-07 16:22:04 +0100","2022-01-13 03:49:08 +0100",40.46706192,-74.31632996,"pitch pine","Pinus rigida","pitch pine","Middlesex"
269,"2017-12-27",35078,"2018-01-08 14:06:01 +0100","2022-01-13 03:49:05 +0100",40.69412199,-74.54164088,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
270,"2018-01-09",712253,"2018-01-10 01:23:59 +0100","2023-07-08 13:06:45 +0100",40.18655833,-74.01036111,"Japanese black pine","Pinus thunbergii","Japanese black pine","Monmouth"
271,"2018-01-06",35078,"2018-01-10 02:37:42 +0100","2018-01-10 03:54:38 +0100",40.60509075,-74.53253746,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
272,"2018-01-06",35078,"2018-01-10 02:37:46 +0100","2022-01-13 03:48:54 +0100",40.60509075,-74.53253746,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
